OBJECTID,Transect,Elevation,UTM_X,UTM_Y,Date,,,,,
19630,MC14T3,973,537702.5339,4895517.378,5/23/2019,3:58:00,0:00:00,58,12:00 AM,1
19631,MC14T3,959,537719.3056,4895462.714,5/23/2019,3:59:00,0:00:00,59,12:00 AM,1
19632,MC14T3,978,537715.2045,4895397.822,5/23/2019,4:00:00,0:00:00,0,12:00 AM,-59
19633,MC14T3,967,537692.2884,4895353.816,5/23/2019,4:01:00,0:00:00,1,12:00 AM,1
19634,MC14T3,970,537679.0863,4895329.415,5/23/2019,4:02:00,0:00:00,2,12:00 AM,1
19635,MC14T3,956,537664.2305,4895286.898,5/23/2019,4:03:00,0:00:00,3,12:00 AM,1
19636,MC14T3,958.16,537661.7608,4895285.662,5/23/2019,4:03:00,0:00:00,3,12:00 AM,0
19637,MC14T3,957,537660.4807,4895285.988,5/23/2019,4:03:00,0:00:00,3,12:00 AM,0
19638,MC14T3,960,537660.3254,4895285.21,5/23/2019,4:04:00,0:00:00,4,12:00 AM,1
19639,MC14T3,964,537655.0612,4895269.74,5/23/2019,4:05:00,0:00:00,5,12:00 AM,1
19640,MC14T3,965,537649.4781,4895254.157,5/23/2019,4:06:00,0:00:00,6,12:00 AM,1
19641,MC14T3,956,537632.1598,4895292.713,5/23/2019,4:07:00,0:00:00,7,12:00 AM,1
19642,MC14T3,964,537663.4091,4895318.661,5/23/2019,4:08:00,0:00:00,8,12:00 AM,1
19643,MC14T3,961,537695.576,4895351.724,5/23/2019,4:09:00,0:00:00,9,12:00 AM,1
19644,MC14T3,971,537711.7218,4895378.253,5/23/2019,4:10:00,0:00:00,10,12:00 AM,1
19645,MC14T3,982,537730.6433,4895338.819,5/23/2019,4:11:00,0:00:00,11,12:00 AM,1
19646,MC14T3,971,537719.4799,4895279.44,5/23/2019,4:12:00,0:00:00,12,12:00 AM,1
19647,MC14T3,959,537691.3868,4895218.632,5/23/2019,4:13:00,0:00:00,13,12:00 AM,1
19648,MC14T3,958.16,537674.2162,4895203.538,5/23/2019,4:13:00,0:00:00,13,12:00 AM,0
19649,MC14T3,958,537672.4541,4895204.305,5/23/2019,4:13:00,0:00:00,13,12:00 AM,0
19650,MC14T3,947,537639.5132,4895180.679,5/23/2019,4:14:00,0:00:00,14,12:00 AM,1
19651,MC14T3,948,537584.3222,4895177.808,5/23/2019,4:15:00,0:00:00,15,12:00 AM,1
19652,MC14T3,943,537536.568,4895187.754,5/23/2019,4:16:00,0:00:00,16,12:00 AM,1
19653,MC14T3,930,537499.4414,4895211.423,5/23/2019,4:17:00,0:00:00,17,12:00 AM,1
19654,MC14T3,932,537501.1058,4895213.765,5/23/2019,4:18:00,0:00:00,18,12:00 AM,1
19655,MC14T3,933,537525.2598,4895223.234,5/23/2019,4:19:00,0:00:00,19,12:00 AM,1
19656,MC14T3,940,537555.9615,4895191.419,5/23/2019,4:20:00,0:00:00,20,12:00 AM,1
19657,MC14T3,945,537599.9464,4895170.011,5/23/2019,4:21:00,0:00:00,21,12:00 AM,1
19658,MC14T3,945,537619.3542,4895157.238,5/23/2019,4:22:00,0:00:00,22,12:00 AM,1
19659,MC14T3,933,537649.0813,4895156.186,5/23/2019,4:23:00,0:00:00,23,12:00 AM,1
19660,MC14T3,943,537694.8481,4895144.564,5/23/2019,4:24:00,0:00:00,24,12:00 AM,1
19661,MC14T3,942,537689.7207,4895174.858,5/23/2019,4:25:00,0:00:00,25,12:00 AM,1
19662,MC14T3,975.96,537716.7646,4895251.434,5/23/2019,4:26:00,0:00:00,26,12:00 AM,1
19663,MC14T3,975,537717.0297,4895233.108,5/23/2019,4:26:00,0:00:00,26,12:00 AM,0
19664,MC14T3,976,537715.5662,4895251.427,5/23/2019,4:26:00,0:00:00,26,12:00 AM,0
7201,MC15T1,1253,551382.5592,4896045.307,5/29/2019,6:32:00,0:00:00,32,12:00 AM,6
7202,MC15T1,1255,551396.7111,4896013.205,5/29/2019,6:33:00,0:00:00,33,12:00 AM,1
7203,MC15T1,1255,551400.4935,4896009.68,5/29/2019,6:34:00,0:00:00,34,12:00 AM,1
7204,MC15T1,1253,551403.4149,4896034.473,5/29/2019,6:35:00,0:00:00,35,12:00 AM,1
7206,MC15T1,1238,551466.395,4896071.623,5/29/2019,6:37:00,0:00:00,37,12:00 AM,2
7207,MC15T1,1226,551524.5301,4896084.742,5/29/2019,6:38:00,0:00:00,38,12:00 AM,1
7208,MC15T1,1217,551561.7048,4896091.477,5/29/2019,6:39:00,0:00:00,39,12:00 AM,1
7209,MC15T1,1211,551595.9394,4896116.516,5/29/2019,6:40:00,0:00:00,40,12:00 AM,1
7210,MC15T1,1204.38,551620.4558,4896127.817,5/29/2019,6:40:00,0:00:00,40,12:00 AM,0
7211,MC15T1,1204,551620.5313,4896128.373,5/29/2019,6:40:00,0:00:00,40,12:00 AM,0
7212,MC15T1,1199,551648.0315,4896146.251,5/29/2019,6:41:00,0:00:00,41,12:00 AM,1
7213,MC15T1,1192,551675.6292,4896202.452,5/29/2019,6:42:00,0:00:00,42,12:00 AM,1
7400,MC15T1,1201,551657.1133,4896169.76,5/29/2019,9:37:00,0:00:00,37,12:00 AM,-5
7401,MC15T1,1196,551615.0146,4896139.104,5/29/2019,9:38:00,0:00:00,38,12:00 AM,1
7402,MC15T1,1211,551598.8444,4896122.982,5/29/2019,9:39:00,0:00:00,39,12:00 AM,1
7403,MC15T1,1223,551543.7312,4896091.335,5/29/2019,9:40:00,0:00:00,40,12:00 AM,1
7404,MC15T1,1223,551515.9617,4896087.341,5/29/2019,9:40:00,0:00:00,40,12:00 AM,0
7405,MC15T1,1227,551506.2422,4896083.932,5/29/2019,9:41:00,0:00:00,41,12:00 AM,1
7406,MC15T1,1234,551452.3051,4896075.4,5/29/2019,9:42:00,0:00:00,42,12:00 AM,1
7407,MC15T1,1243,551398.6156,4896055.652,5/29/2019,9:43:00,0:00:00,43,12:00 AM,1
7423,MC15T1,1222.78,551516.1285,4896086.453,5/29/2019,9:40:00,0:00:00,40,12:00 AM,-3
7429,MC15T1,1272,551374.204,4896010.474,5/29/2019,9:49:00,0:00:00,49,12:00 AM,9
7430,MC15T1,1274,551386.445,4895957.14,5/29/2019,9:50:00,0:00:00,50,12:00 AM,1
7431,MC15T1,1277,551407.4823,4895902.765,5/29/2019,9:51:00,0:00:00,51,12:00 AM,1
7432,MC15T1,1266,551412.0828,4895835.599,5/29/2019,9:52:00,0:00:00,52,12:00 AM,1
7433,MC15T1,1262,551425.1886,4895824.927,5/29/2019,9:53:00,0:00:00,53,12:00 AM,1
7434,MC15T1,1261,551431.0119,4895805.645,5/29/2019,9:54:00,0:00:00,54,12:00 AM,1
7435,MC15T1,1263,551453.0415,4895757.276,5/29/2019,9:55:00,0:00:00,55,12:00 AM,1
7436,MC15T1,1262,551488.5753,4895698.46,5/29/2019,9:56:00,0:00:00,56,12:00 AM,1
7437,MC15T1,1260,551462.731,4895652.493,5/29/2019,9:57:00,0:00:00,57,12:00 AM,1
7438,MC15T1,1259,551456.3263,4895644.001,5/29/2019,9:57:00,0:00:00,57,12:00 AM,0
7439,MC15T1,1258,551451.7146,4895641.188,5/29/2019,9:58:00,0:00:00,58,12:00 AM,1
7440,MC15T1,1257,551417.739,4895623.482,5/29/2019,9:59:00,0:00:00,59,12:00 AM,1
7441,MC15T1,1262,551359.407,4895583.926,5/29/2019,10:00:00,0:00:00,0,12:00 AM,-59
7442,MC15T1,1267,551342.066,4895564.018,5/29/2019,10:01:00,0:00:00,1,12:00 AM,1
7443,MC15T1,1269,551305.3717,4895515.856,5/29/2019,10:02:00,0:00:00,2,12:00 AM,1
7444,MC15T1,1269,551255.5775,4895467.259,5/29/2019,10:03:00,0:00:00,3,12:00 AM,1
7445,MC15T1,1270,551201.7109,4895428.516,5/29/2019,10:04:00,0:00:00,4,12:00 AM,1
7446,MC15T1,1276,551163.3861,4895394.56,5/29/2019,10:05:00,0:00:00,5,12:00 AM,1
7447,MC15T1,1279,551142.5715,4895379.403,5/29/2019,10:06:00,0:00:00,6,12:00 AM,1
7448,MC15T1,1279,551135.2305,4895357.685,5/29/2019,10:07:00,0:00:00,7,12:00 AM,1
7449,MC15T1,1276,551108.7455,4895301.162,5/29/2019,10:07:00,0:00:00,7,12:00 AM,0
7450,MC15T1,1272,551132.3053,4895251.138,5/29/2019,10:08:00,0:00:00,8,12:00 AM,1
7451,MC15T1,1274,551161.9978,4895193.386,5/29/2019,10:09:00,0:00:00,9,12:00 AM,1
7452,MC15T1,1278,551151.4549,4895141.652,5/29/2019,10:10:00,0:00:00,10,12:00 AM,1
7453,MC15T1,1279,551160.496,4895109.288,5/29/2019,10:11:00,0:00:00,11,12:00 AM,1
7454,MC15T1,1279,551163.7193,4895064.77,5/29/2019,10:12:00,0:00:00,12,12:00 AM,1
7455,MC15T1,1281,551157.3483,4895021.066,5/29/2019,10:13:00,0:00:00,13,12:00 AM,1
7456,MC15T1,1281,551157.7625,4895019.181,5/29/2019,10:14:00,0:00:00,14,12:00 AM,1
7457,MC15T1,1282,551159.9736,4894991.762,5/29/2019,10:15:00,0:00:00,15,12:00 AM,1
7458,MC15T1,1283,551170.304,4894968.294,5/29/2019,10:16:00,0:00:00,16,12:00 AM,1
7459,MC15T1,1288,551187.8778,4894938.106,5/29/2019,10:17:00,0:00:00,17,12:00 AM,1
7460,MC15T1,1290,551191.982,4894934.362,5/29/2019,10:17:00,0:00:00,17,12:00 AM,0
7461,MC15T1,1288,551211.3956,4894914.186,5/29/2019,10:18:00,0:00:00,18,12:00 AM,1
7462,MC15T1,1291,551255.2501,4894895.2,5/29/2019,10:19:00,0:00:00,19,12:00 AM,1
7463,MC15T1,1293,551311.0051,4894887.083,5/29/2019,10:20:00,0:00:00,20,12:00 AM,1
7464,MC15T1,1294,551360.6474,4894873.919,5/29/2019,10:21:00,0:00:00,21,12:00 AM,1
7465,MC15T1,1295,551376.3848,4894833.499,5/29/2019,10:22:00,0:00:00,22,12:00 AM,1
7466,MC15T1,1298,551346.4623,4894807.827,5/29/2019,10:23:00,0:00:00,23,12:00 AM,1
7467,MC15T1,1298,551313.143,4894807.789,5/29/2019,10:24:00,0:00:00,24,12:00 AM,1
7468,MC15T1,1302,551263.4152,4894811.399,5/29/2019,10:25:00,0:00:00,25,12:00 AM,1
7469,MC15T1,1307,551244.2208,4894834.132,5/29/2019,10:26:00,0:00:00,26,12:00 AM,1
7470,MC15T1,1309,551252.1455,4894832.305,5/29/2019,10:27:00,0:00:00,27,12:00 AM,1
7471,MC15T1,1309,551251.9058,4894832.304,5/29/2019,10:27:00,0:00:00,27,12:00 AM,0
7472,MC15T1,1310,551264.0226,4894846.172,5/29/2019,10:28:00,0:00:00,28,12:00 AM,1
7473,MC15T1,1310,551278.9556,4894847.288,5/29/2019,10:29:00,0:00:00,29,12:00 AM,1
7474,MC15T1,1306,551285.8049,4894819.461,5/29/2019,10:30:00,0:00:00,30,12:00 AM,1
7475,MC15T1,1304,551319.9639,4894814.285,5/29/2019,10:31:00,0:00:00,31,12:00 AM,1
7476,MC15T1,1301,551329.4388,4894808.361,5/29/2019,10:32:00,0:00:00,32,12:00 AM,1
7477,MC15T1,1301,551344.9963,4894811.371,5/29/2019,10:32:00,0:00:00,32,12:00 AM,0
7482,MC15T1,1301.51,551346.1956,4894811.269,5/29/2019,10:32:00,0:00:00,32,12:00 AM,0
7483,MC15T1,1296,551350.4163,4894813.079,5/29/2019,10:32:00,0:00:00,32,12:00 AM,0
7484,MC15T1,1298,551380.2737,4894836.861,5/29/2019,10:33:00,0:00:00,33,12:00 AM,1
7485,MC15T1,1294,551332.8857,4894888.698,5/29/2019,10:34:00,0:00:00,34,12:00 AM,1
7486,MC15T1,1287,551257.7113,4894897.219,5/29/2019,10:35:00,0:00:00,35,12:00 AM,1
7487,MC15T1,1286,551191.9822,4894944.581,5/29/2019,10:36:00,0:00:00,36,12:00 AM,1
7488,MC15T1,1284,551160.5808,4894995.877,5/29/2019,10:37:00,0:00:00,37,12:00 AM,1
7489,MC15T1,1282,551169.247,4895073.144,5/29/2019,10:38:00,0:00:00,38,12:00 AM,1
7490,MC15T1,1283,551157.3264,4895146.919,5/29/2019,10:39:00,0:00:00,39,12:00 AM,1
7491,MC15T1,1279,551156.1333,4895218,5/29/2019,10:40:00,0:00:00,40,12:00 AM,1
7492,MC15T1,1275,551122.2074,4895275.607,5/29/2019,10:41:00,0:00:00,41,12:00 AM,1
7493,MC15T1,1279,551102.3425,4895343.655,5/29/2019,10:42:00,0:00:00,42,12:00 AM,1
7494,MC15T1,1282,551150.4787,4895369.467,5/29/2019,10:42:00,0:00:00,42,12:00 AM,0
7495,MC15T1,1281,551161.2472,4895392.211,5/29/2019,10:43:00,0:00:00,43,12:00 AM,1
7496,MC15T1,1278,551206.7181,4895431.888,5/29/2019,10:44:00,0:00:00,44,12:00 AM,1
7497,MC15T1,1272,551267.4898,4895466.241,5/29/2019,10:45:00,0:00:00,45,12:00 AM,1
7498,MC15T1,1269,551318.3755,4895518.29,5/29/2019,10:46:00,0:00:00,46,12:00 AM,1
7499,MC15T1,1266,551359.335,4895562.487,5/29/2019,10:47:00,0:00:00,47,12:00 AM,1
7500,MC15T1,1254,551427.3144,4895614.782,5/29/2019,10:48:00,0:00:00,48,12:00 AM,1
7501,MC15T1,1253,551482.97,4895669.536,5/29/2019,10:49:00,0:00:00,49,12:00 AM,1
7502,MC15T1,1256,551470.1828,4895741.415,5/29/2019,10:49:00,0:00:00,49,12:00 AM,0
7503,MC15T1,1255,551445.8402,4895768.883,5/29/2019,10:50:00,0:00:00,50,12:00 AM,1
7504,MC15T1,1252,551412.6245,4895848.044,5/29/2019,10:51:00,0:00:00,51,12:00 AM,1
7505,MC15T1,1261,551407.7141,4895903.767,5/29/2019,10:52:00,0:00:00,52,12:00 AM,1
7506,MC15T1,1256,551406.7258,4895917.755,5/29/2019,10:52:00,0:00:00,52,12:00 AM,0
7507,MC15T1,1261,551381.444,4895993.868,5/29/2019,10:53:00,0:00:00,53,12:00 AM,1
7214,MC15T2,1186,551716.8064,4896268.869,5/29/2019,6:43:00,0:00:00,43,12:00 AM,-10
7215,MC15T2,1221,551793.7748,4896243.705,5/29/2019,6:44:00,0:00:00,44,12:00 AM,1
7216,MC15T2,1183,551833.9233,4896258.129,5/29/2019,6:45:00,0:00:00,45,12:00 AM,1
7217,MC15T2,1172,551846.4495,4896239.9,5/29/2019,6:45:00,0:00:00,45,12:00 AM,0
7218,MC15T2,1172.29,551847.4932,4896239.242,5/29/2019,6:45:00,0:00:00,45,12:00 AM,0
7219,MC15T2,1170.01,551854.4709,4896235.743,5/29/2019,6:45:00,0:00:00,45,12:00 AM,0
7220,MC15T2,1169,551853.6721,4896235.736,5/29/2019,6:45:00,0:00:00,45,12:00 AM,0
7221,MC15T2,1172,551848.515,4896221.144,5/29/2019,6:46:00,0:00:00,46,12:00 AM,1
7222,MC15T2,1179,551845.4242,4896218.009,5/29/2019,6:47:00,0:00:00,47,12:00 AM,1
7223,MC15T2,1161,551844.4488,4896169.571,5/29/2019,6:48:00,0:00:00,48,12:00 AM,1
7224,MC15T2,1152,551849.3811,4896111.516,5/29/2019,6:49:00,0:00:00,49,12:00 AM,1
7225,MC15T2,1142,551900.0249,4896081.814,5/29/2019,6:50:00,0:00:00,50,12:00 AM,1
7226,MC15T2,1125,551947.8453,4896106.074,5/29/2019,6:51:00,0:00:00,51,12:00 AM,1
7227,MC15T2,1120,552003.9932,4896137.954,5/29/2019,6:52:00,0:00:00,52,12:00 AM,1
7228,MC15T2,1109,552042.8869,4896109.16,5/29/2019,6:53:00,0:00:00,53,12:00 AM,1
7229,MC15T2,1096,552068.2114,4896078.925,5/29/2019,6:54:00,0:00:00,54,12:00 AM,1
7230,MC15T2,1085,552110.9619,4896027.279,5/29/2019,6:55:00,0:00:00,55,12:00 AM,1
7231,MC15T2,1078,552089.0573,4895999.002,5/29/2019,6:56:00,0:00:00,56,12:00 AM,1
7232,MC15T2,1076,552064.0088,4896004.468,5/29/2019,6:56:00,0:00:00,56,12:00 AM,0
7233,MC15T2,1073,552039.3138,4895985.5,5/29/2019,6:57:00,0:00:00,57,12:00 AM,1
7234,MC15T2,1064,552063.0643,4895942.257,5/29/2019,6:58:00,0:00:00,58,12:00 AM,1
7235,MC15T2,1057,552096.4766,4895929.859,5/29/2019,6:59:00,0:00:00,59,12:00 AM,1
7236,MC15T2,1049,552135.3043,4895899.509,5/29/2019,7:00:00,0:00:00,0,12:00 AM,-59
7237,MC15T2,1039,552136.844,4895856.534,5/29/2019,7:01:00,0:00:00,1,12:00 AM,1
7238,MC15T2,1030,552120.0004,4895834.739,5/29/2019,7:02:00,0:00:00,2,12:00 AM,1
7239,MC15T2,1021,552075.4292,4895813.614,5/29/2019,7:03:00,0:00:00,3,12:00 AM,1
7240,MC15T2,1010,552042.5863,4895784.362,5/29/2019,7:04:00,0:00:00,4,12:00 AM,1
7241,MC15T2,1001,552048.6946,4895749.531,5/29/2019,7:05:00,0:00:00,5,12:00 AM,1
7242,MC15T2,994,552077.8997,4895723.77,5/29/2019,7:06:00,0:00:00,6,12:00 AM,1
7243,MC15T2,993,552081.5114,4895721.689,5/29/2019,7:06:00,0:00:00,6,12:00 AM,0
7244,MC15T2,983,552104.5395,4895709.208,5/29/2019,7:07:00,0:00:00,7,12:00 AM,1
7245,MC15T2,976,552165.0234,4895718.575,5/29/2019,7:08:00,0:00:00,8,12:00 AM,1
7246,MC15T2,974,552173.3718,4895723.64,5/29/2019,7:09:00,0:00:00,9,12:00 AM,1
7247,MC15T2,973,552174.5719,4895723.427,5/29/2019,7:10:00,0:00:00,10,12:00 AM,1
7248,MC15T2,971,552252.7523,4895677.507,5/29/2019,7:11:00,0:00:00,11,12:00 AM,1
7249,MC15T2,967,552315.3075,4895657.567,5/29/2019,7:12:00,0:00:00,12,12:00 AM,1
7250,MC15T2,955,552365.8503,4895621.203,5/29/2019,7:13:00,0:00:00,13,12:00 AM,1
7251,MC15T2,943,552401.6532,4895579.834,5/29/2019,7:14:00,0:00:00,14,12:00 AM,1
7252,MC15T2,935,552427.3909,4895618.362,5/29/2019,7:15:00,0:00:00,15,12:00 AM,1
7253,MC15T2,933,552434.2472,4895660.182,5/29/2019,7:16:00,0:00:00,16,12:00 AM,1
7254,MC15T2,933,552471.4252,4895666.7,5/29/2019,7:16:00,0:00:00,16,12:00 AM,0
7255,MC15T2,927,552527.2483,4895649.485,5/29/2019,7:17:00,0:00:00,17,12:00 AM,1
7356,MC15T2,1039,552545.1813,4895654.849,5/29/2019,8:44:00,0:00:00,44,12:00 AM,27
7357,MC15T2,929,552500.785,4895641.831,5/29/2019,8:45:00,0:00:00,45,12:00 AM,1
7358,MC15T2,933,552495.9731,4895644.125,5/29/2019,8:46:00,0:00:00,46,12:00 AM,1
7359,MC15T2,1058,552448.2187,4895651.407,5/29/2019,8:47:00,0:00:00,47,12:00 AM,1
7360,MC15T2,942,552389.796,4895583.96,5/29/2019,8:49:00,0:00:00,49,12:00 AM,2
7361,MC15T2,945,552387.3514,4895589.939,5/29/2019,8:49:00,0:00:00,49,12:00 AM,0
7362,MC15T2,996,552360.2048,4895617.825,5/29/2019,8:50:00,0:00:00,50,12:00 AM,1
7363,MC15T2,925,552314.3327,4895649.561,5/29/2019,8:51:00,0:00:00,51,12:00 AM,1
7364,MC15T2,997,552261.4011,4895664.913,5/29/2019,8:52:00,0:00:00,52,12:00 AM,1
7365,MC15T2,999,552196.5696,4895709.94,5/29/2019,8:53:00,0:00:00,53,12:00 AM,1
7366,MC15T2,1019,552166.8661,4895697.818,5/29/2019,8:55:00,0:00:00,55,12:00 AM,2
7367,MC15T2,1041,552151.0082,4895692.693,5/29/2019,8:56:00,0:00:00,56,12:00 AM,1
7368,MC15T2,999,552074.9818,4895718.971,5/29/2019,8:58:00,0:00:00,58,12:00 AM,2
7369,MC15T2,1008,552050.2486,4895744.989,5/29/2019,8:59:00,0:00:00,59,12:00 AM,1
7370,MC15T2,1010,552047.6429,4895751.189,5/29/2019,8:59:00,0:00:00,59,12:00 AM,0
7371,MC15T2,1076,552044.9424,4895789.49,5/29/2019,9:00:00,0:00:00,0,12:00 AM,-59
7372,MC15T2,1033,552099.4467,4895817.359,5/29/2019,9:02:00,0:00:00,2,12:00 AM,2
7373,MC15T2,1034,552106.0915,4895835.74,5/29/2019,9:03:00,0:00:00,3,12:00 AM,1
7374,MC15T2,1034,552090.2046,4895814.175,5/29/2019,9:05:00,0:00:00,5,12:00 AM,2
7375,MC15T2,1083,552109.3296,4895820.326,5/29/2019,9:09:00,0:00:00,9,12:00 AM,4
7376,MC15T2,1085,552110.3928,4895817.224,5/29/2019,9:10:00,0:00:00,10,12:00 AM,1
7377,MC15T2,1273,552185.3157,4895919.568,5/29/2019,9:12:00,0:00:00,12,12:00 AM,2
7378,MC15T2,1079,552124.2105,4895908.196,5/29/2019,9:13:00,0:00:00,13,12:00 AM,1
7379,MC15T2,1088,552087.6531,4895934.343,5/29/2019,9:14:00,0:00:00,14,12:00 AM,1
7380,MC15T2,1101,552044.4075,4895967.768,5/29/2019,9:15:00,0:00:00,15,12:00 AM,1
7381,MC15T2,1118,552075.5079,4895995.007,5/29/2019,9:17:00,0:00:00,17,12:00 AM,2
7382,MC15T2,1085,552110.3463,4896034.383,5/29/2019,9:18:00,0:00:00,18,12:00 AM,1
7383,MC15T2,1107,552046.6534,4896117.743,5/29/2019,9:20:00,0:00:00,20,12:00 AM,2
7384,MC15T2,1107,552046.6551,4896117.52,5/29/2019,9:20:00,0:00:00,20,12:00 AM,0
7385,MC15T2,1108,552029.7503,4896103.502,5/29/2019,9:21:00,0:00:00,21,12:00 AM,1
7386,MC15T2,1107,552060.2507,4896125.737,5/29/2019,9:23:00,0:00:00,23,12:00 AM,2
7387,MC15T2,1118,551951.5743,4896109.325,5/29/2019,9:25:00,0:00:00,25,12:00 AM,2
7388,MC15T2,1127,551881.1348,4896086.441,5/29/2019,9:26:00,0:00:00,26,12:00 AM,1
7389,MC15T2,1177,551854.1012,4896120.773,5/29/2019,9:27:00,0:00:00,27,12:00 AM,1
7390,MC15T2,1174,551835.4239,4896159.17,5/29/2019,9:28:00,0:00:00,28,12:00 AM,1
7391,MC15T2,1178,551853.7475,4896165.535,5/29/2019,9:29:00,0:00:00,29,12:00 AM,1
7392,MC15T2,1174,551841.0007,4896171.21,5/29/2019,9:30:00,0:00:00,30,12:00 AM,1
7393,MC15T2,1174,551835.8023,4896182.055,5/29/2019,9:30:00,0:00:00,30,12:00 AM,0
7394,MC15T2,1168,551847.8926,4896208.92,5/29/2019,9:31:00,0:00:00,31,12:00 AM,1
7395,MC15T2,1170,551848.9513,4896246.807,5/29/2019,9:32:00,0:00:00,32,12:00 AM,1
7396,MC15T2,1175,551807.1958,4896263.916,5/29/2019,9:33:00,0:00:00,33,12:00 AM,1
7397,MC15T2,1179,551780.9126,4896274.15,5/29/2019,9:34:00,0:00:00,34,12:00 AM,1
7398,MC15T2,1188,551699.1712,4896266.397,5/29/2019,9:35:00,0:00:00,35,12:00 AM,1
7256,MC15T3,918,552578.3033,4895678.996,5/29/2019,7:18:00,0:00:00,18,12:00 AM,-17
7257,MC15T3,923,552582.382,4895678.473,5/29/2019,7:19:00,0:00:00,19,12:00 AM,1
7258,MC15T3,923,552580.6171,4895599.593,5/29/2019,7:20:00,0:00:00,20,12:00 AM,1
7259,MC15T3,917,552604.1022,4895540.243,5/29/2019,7:21:00,0:00:00,21,12:00 AM,1
7260,MC15T3,900,552620.5001,4895497.942,5/29/2019,7:22:00,0:00:00,22,12:00 AM,1
7261,MC15T3,905,552620.0341,4895496.272,5/29/2019,7:23:00,0:00:00,23,12:00 AM,1
7262,MC15T3,897,552576.6653,4895454.603,5/29/2019,7:24:00,0:00:00,24,12:00 AM,1
7263,MC15T3,886,552582.8028,4895396.558,5/29/2019,7:25:00,0:00:00,25,12:00 AM,1
7264,MC15T3,884,552585.7572,4895386.806,5/29/2019,7:26:00,0:00:00,26,12:00 AM,1
7265,MC15T3,877,552591.2465,4895349.861,5/29/2019,7:26:00,0:00:00,26,12:00 AM,0
7266,MC15T3,873,552591.5642,4895350.086,5/29/2019,7:27:00,0:00:00,27,12:00 AM,1
7270,MC15T3,885.15,552586.2437,4895385.922,5/29/2019,7:26:00,0:00:00,26,12:00 AM,-1
7271,MC15T3,874.15,552591.7338,4895348.865,5/29/2019,7:27:00,0:00:00,27,12:00 AM,1
7272,MC15T3,873,552591.5651,4895349.974,5/29/2019,7:27:00,0:00:00,27,12:00 AM,0
7273,MC15T3,874,552591.8936,4895348.866,5/29/2019,7:28:00,0:00:00,28,12:00 AM,1
7274,MC15T3,866,552611.3976,4895317.809,5/29/2019,7:29:00,0:00:00,29,12:00 AM,1
7275,MC15T3,857,552655.5099,4895306.722,5/29/2019,7:29:00,0:00:00,29,12:00 AM,0
7276,MC15T3,849,552706.1908,4895333.343,5/29/2019,7:30:00,0:00:00,30,12:00 AM,1
7277,MC15T3,842,552767.6972,4895345.056,5/29/2019,7:31:00,0:00:00,31,12:00 AM,1
7278,MC15T3,836,552802.5878,4895308.348,5/29/2019,7:32:00,0:00:00,32,12:00 AM,1
7279,MC15T3,828,552870.9002,4895278.573,5/29/2019,7:33:00,0:00:00,33,12:00 AM,1
7280,MC15T3,814,552932.7834,4895263.409,5/29/2019,7:34:00,0:00:00,34,12:00 AM,1
7281,MC15T3,805,552886.4689,4895260.148,5/29/2019,7:35:00,0:00:00,35,12:00 AM,1
7282,MC15T3,794,552816.115,4895265.58,5/29/2019,7:36:00,0:00:00,36,12:00 AM,1
7283,MC15T3,788,552765.962,4895262.733,5/29/2019,7:37:00,0:00:00,37,12:00 AM,1
7284,MC15T3,787,552754.137,4895242.866,5/29/2019,7:38:00,0:00:00,38,12:00 AM,1
7285,MC15T3,787,552696.7011,4895241.516,5/29/2019,7:39:00,0:00:00,39,12:00 AM,1
7286,MC15T3,776,552638.8653,4895220.28,5/29/2019,7:40:00,0:00:00,40,12:00 AM,1
7287,MC15T3,743,552615.2882,4895211.204,5/29/2019,7:41:00,0:00:00,41,12:00 AM,1
7288,MC15T3,741,552659.7926,4895201.12,5/29/2019,7:42:00,0:00:00,42,12:00 AM,1
7289,MC15T3,734,552766.167,4895167.651,5/29/2019,7:43:00,0:00:00,43,12:00 AM,1
7290,MC15T3,785,552789.5076,4895166.394,5/29/2019,7:44:00,0:00:00,44,12:00 AM,1
7291,MC15T3,771,552848.7651,4895179.756,5/29/2019,7:45:00,0:00:00,45,12:00 AM,1
7292,MC15T3,756,552894.612,4895161.797,5/29/2019,7:46:00,0:00:00,46,12:00 AM,1
